# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-06-01 / 2026-06-30
# Generado: 2026-07-01 12:26:43 UTC
# Timestamps: 4320  Variables: 3
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-06-01 00:00:00	67.5	8.46	16.9
2026-06-01 00:10:00	45.0	8.55	5.9
2026-06-01 00:20:00	67.5	8.38	9.4
2026-06-01 00:30:00	67.5	8.3	14.4
2026-06-01 00:40:00	67.5	8.13	21.1
2026-06-01 00:50:00	67.5	7.8	13.0
2026-06-01 01:00:00	67.5	7.88	18.0
2026-06-01 01:10:00	67.5	7.96	0.0
2026-06-01 01:20:00	90.0	8.13	13.9
2026-06-01 01:30:00	0.0	8.3	4.0
2026-06-01 01:40:00	0.0	8.63	18.4
2026-06-01 01:50:00	315.0	8.21	5.6
2026-06-01 02:00:00	337.5	8.46	3.8
2026-06-01 02:10:00	0.0	8.3	0.0
2026-06-01 02:20:00	0.0	8.13	14.6
2026-06-01 02:30:00	45.0	8.3	22.7
2026-06-01 02:40:00	337.5	7.47	13.7
2026-06-01 02:50:00	315.0	7.3	9.7
2026-06-01 03:00:00	337.5	7.55	12.2
2026-06-01 03:10:00	337.5	7.38	7.7
2026-06-01 03:20:00	337.5	7.47	17.5
2026-06-01 03:30:00	0.0	7.3	28.6
2026-06-01 03:40:00	337.5	6.88	13.3
2026-06-01 03:50:00	337.5	7.22	10.8
2026-06-01 04:00:00	337.5	7.55	9.7
2026-06-01 04:10:00	0.0	8.13	17.3
2026-06-01 04:20:00	337.5	8.05	23.0
2026-06-01 04:30:00	0.0	8.05	18.9
2026-06-01 04:40:00	0.0	7.96	18.0
2026-06-01 04:50:00	337.5	8.05	17.3
2026-06-01 05:00:00	337.5	7.88	17.3
2026-06-01 05:10:00	337.5	7.88	19.8
2026-06-01 05:20:00	337.5	8.05	22.1
2026-06-01 05:30:00	0.0	8.05	13.7
2026-06-01 05:40:00	0.0	8.05	27.0
2026-06-01 05:50:00	0.0	8.21	24.3
2026-06-01 06:00:00	0.0	8.05	28.8
2026-06-01 06:10:00	0.0	7.96	26.8
2026-06-01 06:20:00	337.5	7.71	16.4
2026-06-01 06:30:00	337.5	7.47	15.7
2026-06-01 06:40:00	0.0	7.55	16.2
2026-06-01 06:50:00	0.0	7.88	25.7
2026-06-01 07:00:00	0.0	7.96	33.3
2026-06-01 07:10:00	0.0	7.96	24.5
2026-06-01 07:20:00	0.0	8.05	35.6
2026-06-01 07:30:00	0.0	8.05	23.0
2026-06-01 07:40:00	0.0	7.96	35.8
2026-06-01 07:50:00	0.0	7.88	32.8
2026-06-01 08:00:00	0.0	7.96	33.1
2026-06-01 08:10:00	0.0	8.13	31.7
2026-06-01 08:20:00	0.0	8.05	36.0
2026-06-01 08:30:00	337.5	8.05	31.3
2026-06-01 08:40:00	0.0	8.21	36.0
2026-06-01 08:50:00	0.0	8.13	34.2
2026-06-01 09:00:00	0.0	8.05	34.4
2026-06-01 09:10:00	0.0	8.13	40.0
2026-06-01 09:20:00	337.5	7.96	34.6
2026-06-01 09:30:00	337.5	7.96	35.1
2026-06-01 09:40:00	0.0	7.96	36.0
2026-06-01 09:50:00	0.0	8.13	29.7
2026-06-01 10:00:00	45.0	8.05	33.8
2026-06-01 10:10:00	0.0	8.13	17.6
2026-06-01 10:20:00	337.5	8.13	50.4
2026-06-01 10:30:00	22.5	8.05	49.7
2026-06-01 10:40:00	22.5	8.13	22.1
2026-06-01 10:50:00	0.0	8.13	24.5
2026-06-01 11:00:00	0.0	7.96	15.3
2026-06-01 11:10:00	337.5	8.05	29.9
2026-06-01 11:20:00	0.0	7.96	33.8
2026-06-01 11:30:00	0.0	7.96	20.5
2026-06-01 11:40:00	22.5	7.96	20.7
2026-06-01 11:50:00	337.5	7.96	17.6
2026-06-01 12:00:00	337.5	8.05	30.1
2026-06-01 12:10:00	0.0	7.96	31.9
2026-06-01 12:20:00	0.0	7.88	33.8
2026-06-01 12:30:00	337.5	7.8	21.6
2026-06-01 12:40:00	0.0	7.8	28.4
2026-06-01 12:50:00	337.5	7.71	27.5
2026-06-01 13:00:00	337.5	7.71	26.1
2026-06-01 13:10:00	0.0	7.71	31.0
2026-06-01 13:20:00	0.0	7.88	30.6
2026-06-01 13:30:00	22.5	8.13	19.4
2026-06-01 13:40:00	22.5	8.13	21.6
2026-06-01 13:50:00	22.5	8.21	11.0
2026-06-01 14:00:00	67.5	8.38	29.9
2026-06-01 14:10:00	67.5	8.46	11.5
2026-06-01 14:20:00	22.5	8.46	16.2
2026-06-01 14:30:00	337.5	8.63	11.2
2026-06-01 14:40:00	67.5	8.71	18.5
2026-06-01 14:50:00	22.5	8.71	34.2
2026-06-01 15:00:00	22.5	8.71	37.8
2026-06-01 15:10:00	0.0	8.8	28.8
2026-06-01 15:20:00	0.0	8.96	23.2
2026-06-01 15:30:00	45.0	8.88	26.8
2026-06-01 15:40:00	337.5	8.96	24.8
2026-06-01 15:50:00	22.5	9.05	29.2
2026-06-01 16:00:00	22.5	9.13	25.7
2026-06-01 16:10:00	0.0	9.13	52.9
2026-06-01 16:20:00	337.5	9.3	35.8
2026-06-01 16:30:00	22.5	9.3	42.7
2026-06-01 16:40:00	0.0	9.3	47.2
2026-06-01 16:50:00	22.5	9.46	41.8
2026-06-01 17:00:00	22.5	9.46	32.6
2026-06-01 17:10:00	0.0	9.55	42.7
2026-06-01 17:20:00	0.0	9.46	48.6
2026-06-01 17:30:00	22.5	9.63	36.2
2026-06-01 17:40:00	337.5	9.63	34.4
2026-06-01 17:50:00	0.0	9.63	46.4
2026-06-01 18:00:00	22.5	9.63	41.2
2026-06-01 18:10:00	22.5	9.55	35.5
2026-06-01 18:20:00	0.0	9.63	32.6
2026-06-01 18:30:00	22.5	9.88	23.2
2026-06-01 18:40:00	22.5	9.96	32.4
2026-06-01 18:50:00	0.0	9.88	34.9
2026-06-01 19:00:00	0.0	10.05	39.6
2026-06-01 19:10:00	22.5	9.96	43.7
2026-06-01 19:20:00	22.5	10.05	35.6
2026-06-01 19:30:00	337.5	9.96	34.9
2026-06-01 19:40:00	22.5	10.05	26.8
2026-06-01 19:50:00	45.0	10.13	20.7
2026-06-01 20:00:00	45.0	10.13	20.7
2026-06-01 20:10:00	0.0	10.21	27.2
2026-06-01 20:20:00	22.5	10.13	35.1
2026-06-01 20:30:00	45.0	10.13	18.9
2026-06-01 20:40:00	45.0	10.21	16.2
2026-06-01 20:50:00	337.5	10.21	20.7
2026-06-01 21:00:00	315.0	10.21	19.1
2026-06-01 21:10:00	337.5	10.21	22.1
2026-06-01 21:20:00	22.5	10.21	20.2
2026-06-01 21:30:00	337.5	10.21	26.6
2026-06-01 21:40:00	0.0	10.21	25.9
2026-06-01 21:50:00	22.5	10.3	34.7
2026-06-01 22:00:00	0.0	10.38	34.9
2026-06-01 22:10:00	337.5	10.38	30.2
2026-06-01 22:20:00	0.0	10.38	19.6
2026-06-01 22:30:00	45.0	10.38	29.7
2026-06-01 22:40:00	45.0	10.38	20.2
2026-06-01 22:50:00	22.5	10.46	15.3
2026-06-01 23:00:00	67.5	10.46	19.8
2026-06-01 23:10:00	0.0	10.46	24.1
2026-06-01 23:20:00	0.0	10.46	18.7
2026-06-01 23:30:00	112.5	10.46	4.7
2026-06-01 23:40:00	22.5	10.46	3.8
2026-06-01 23:50:00	67.5	10.55	7.7
2026-06-02 00:00:00	112.5	10.55	6.5
2026-06-02 00:10:00	45.0	10.55	11.3
2026-06-02 00:20:00	0.0	10.55	13.1
2026-06-02 00:30:00	22.5	10.63	17.3
2026-06-02 00:40:00	22.5	10.71	17.3
2026-06-02 00:50:00	90.0	10.71	8.8
2026-06-02 01:00:00	0.0	10.63	3.8
2026-06-02 01:10:00	22.5	10.71	12.8
2026-06-02 01:20:00	0.0	10.71	23.6
2026-06-02 01:30:00	67.5	10.8	22.1
2026-06-02 01:40:00	0.0	10.8	38.9
2026-06-02 01:50:00	337.5	11.22	40.7
2026-06-02 02:00:00	45.0	10.88	7.4
2026-06-02 02:10:00	0.0	10.88	43.7
2026-06-02 02:20:00	0.0	11.13	27.2
2026-06-02 02:30:00	337.5	11.13	17.3
2026-06-02 02:40:00	22.5	11.13	21.1
2026-06-02 02:50:00	22.5	11.22	24.8
2026-06-02 03:00:00	22.5	10.97	5.6
2026-06-02 03:10:00	0.0	10.88	24.3
2026-06-02 03:20:00	0.0	10.97	23.0
2026-06-02 03:30:00	337.5	11.05	12.8
2026-06-02 03:40:00	0.0	10.97	18.9
2026-06-02 03:50:00	0.0	11.05	19.3
2026-06-02 04:00:00	0.0	11.05	18.5
2026-06-02 04:10:00	0.0	10.8	0.0
2026-06-02 04:20:00	337.5	10.8	7.2
2026-06-02 04:30:00	22.5	10.8	22.1
2026-06-02 04:40:00	337.5	10.8	13.5
2026-06-02 04:50:00	0.0	10.8	19.8
2026-06-02 05:00:00	0.0	10.97	22.1
2026-06-02 05:10:00	0.0	10.88	25.2
2026-06-02 05:20:00	0.0	10.8	23.0
2026-06-02 05:30:00	0.0	10.88	32.0
2026-06-02 05:40:00	0.0	11.05	28.3
2026-06-02 05:50:00	0.0	10.88	24.8
2026-06-02 06:00:00	22.5	10.88	27.5
2026-06-02 06:10:00	22.5	10.88	11.7
2026-06-02 06:20:00	22.5	10.8	8.1
2026-06-02 06:30:00	22.5	10.97	16.0
2026-06-02 06:40:00	0.0	10.88	7.6
2026-06-02 06:50:00	0.0	10.97	13.7
2026-06-02 07:00:00	292.5	10.38	0.0
2026-06-02 07:10:00	315.0	10.3	0.0
2026-06-02 07:20:00	247.5	9.21	7.4
2026-06-02 07:30:00	270.0	9.05	0.0
2026-06-02 07:40:00	247.5	8.88	0.0
2026-06-02 07:50:00	225.0	9.05	0.0
2026-06-02 08:00:00	202.5	9.38	0.0
2026-06-02 08:10:00	315.0	9.3	0.0
2026-06-02 08:20:00	315.0	9.21	0.0
2026-06-02 08:30:00	0.0	9.21	0.0
2026-06-02 08:40:00	0.0	9.38	0.0
2026-06-02 08:50:00	270.0	9.3	0.0
2026-06-02 09:00:00	270.0	9.13	0.0
2026-06-02 09:10:00	247.5	8.88	0.0
2026-06-02 09:20:00	292.5	8.8	0.0
2026-06-02 09:30:00	247.5	8.96	0.0
2026-06-02 09:40:00	247.5	8.96	0.0
2026-06-02 09:50:00	247.5	9.21	0.0
2026-06-02 10:00:00	337.5	9.55	0.0
2026-06-02 10:10:00	315.0	9.63	0.0
2026-06-02 10:20:00	292.5	9.46	0.0
2026-06-02 10:30:00	292.5	9.8	0.0
2026-06-02 10:40:00	247.5	9.55	0.0
2026-06-02 10:50:00	247.5	9.88	0.0
2026-06-02 11:00:00	247.5	9.8	0.0
2026-06-02 11:10:00	247.5	10.55	0.0
2026-06-02 11:20:00	202.5	11.22	0.0
2026-06-02 11:30:00	247.5	11.8	0.0
2026-06-02 11:40:00	270.0	13.14	0.0
2026-06-02 11:50:00	0.0	13.47	0.0
2026-06-02 12:00:00	67.5	12.13	0.0
2026-06-02 12:10:00	45.0	11.8	0.0
2026-06-02 12:20:00	45.0	12.72	0.0
2026-06-02 12:30:00	67.5	13.05	0.0
2026-06-02 12:40:00	90.0	12.64	0.0
2026-06-02 12:50:00	67.5	12.05	5.2
2026-06-02 13:00:00	90.0	11.72	0.0
2026-06-02 13:10:00	67.5	11.47	8.5
2026-06-02 13:20:00	337.5	11.72	0.4
2026-06-02 13:30:00	0.0	11.88	5.8
2026-06-02 13:40:00	45.0	12.8	0.0
2026-06-02 13:50:00	0.0	13.14	0.0
2026-06-02 14:00:00	0.0	12.47	12.8
2026-06-02 14:10:00	22.5	13.05	0.0
2026-06-02 14:20:00	67.5	12.72	0.0
2026-06-02 14:30:00	0.0	12.8	0.0
2026-06-02 14:40:00	67.5	12.55	0.0
2026-06-02 14:50:00	45.0	12.64	4.5
2026-06-02 15:00:00	247.5	12.89	0.0
2026-06-02 15:10:00	270.0	14.14	0.0
2026-06-02 15:20:00	22.5	13.39	0.0
2026-06-02 15:30:00	67.5	12.39	8.5
2026-06-02 15:40:00	90.0	11.72	5.6
2026-06-02 15:50:00	67.5	11.8	9.9
2026-06-02 16:00:00	67.5	11.97	12.1
2026-06-02 16:10:00	67.5	12.22	11.5
2026-06-02 16:20:00	45.0	12.13	9.5
2026-06-02 16:30:00	45.0	11.8	0.0
2026-06-02 16:40:00	0.0	11.97	14.0
2026-06-02 16:50:00	0.0	12.13	0.0
2026-06-02 17:00:00	0.0	12.55	0.0
2026-06-02 17:10:00	0.0	13.05	0.0
2026-06-02 17:20:00	22.5	13.05	0.0
2026-06-02 17:30:00	0.0	12.22	0.0
2026-06-02 17:40:00	22.5	11.72	0.0
2026-06-02 17:50:00	45.0	11.38	0.0
2026-06-02 18:00:00	45.0	11.22	0.0
2026-06-02 18:10:00	0.0	11.05	0.0
2026-06-02 18:20:00	337.5	10.97	0.0
2026-06-02 18:30:00	315.0	10.8	0.2
2026-06-02 18:40:00	315.0	10.71	0.7
2026-06-02 18:50:00	315.0	10.63	0.0
2026-06-02 19:00:00	315.0	10.46	0.0
2026-06-02 19:10:00	315.0	10.38	0.0
2026-06-02 19:20:00	315.0	10.55	0.0
2026-06-02 19:30:00	315.0	10.55	0.0
2026-06-02 19:40:00	292.5	10.71	0.0
2026-06-02 19:50:00	337.5	10.55	0.0
2026-06-02 20:00:00	337.5	10.88	9.9
2026-06-02 20:10:00	337.5	10.97	0.0
2026-06-02 20:20:00	337.5	10.88	0.0
2026-06-02 20:30:00	315.0	10.71	0.0
2026-06-02 20:40:00	0.0	10.71	0.0
2026-06-02 20:50:00	0.0	10.71	0.0
2026-06-02 21:00:00	337.5	10.55	0.0
2026-06-02 21:10:00	270.0	9.96	0.0
2026-06-02 21:20:00	292.5	9.8	0.0
2026-06-02 21:30:00	180.0	9.55	0.0
2026-06-02 21:40:00	225.0	9.63	0.0
2026-06-02 21:50:00	337.5	9.88	0.0
2026-06-02 22:00:00	337.5	9.88	0.0
2026-06-02 22:10:00	337.5	10.21	0.0
2026-06-02 22:20:00	247.5	9.55	0.0
2026-06-02 22:30:00	270.0	9.21	0.0
2026-06-02 22:40:00	292.5	9.38	0.0
2026-06-02 22:50:00	67.5	9.71	0.0
2026-06-02 23:00:00	337.5	10.3	0.0
2026-06-02 23:10:00	270.0	10.05	0.0
2026-06-02 23:20:00	270.0	9.63	0.0
2026-06-02 23:30:00	315.0	9.88	0.0
2026-06-02 23:40:00	337.5	10.21	0.0
2026-06-02 23:50:00	292.5	10.13	0.0
2026-06-03 00:00:00	22.5	10.46	0.0
2026-06-03 00:10:00	0.0	10.88	0.0
2026-06-03 00:20:00	337.5	11.22	0.0
2026-06-03 00:30:00	292.5	11.38	0.0
2026-06-03 00:40:00	337.5	11.8	18.2
2026-06-03 00:50:00	315.0	11.8	6.8
2026-06-03 01:00:00	67.5	12.05	22.1
2026-06-03 01:10:00	22.5	11.88	20.2
2026-06-03 01:20:00	67.5	11.72	14.4
2026-06-03 01:30:00	45.0	11.72	23.8
2026-06-03 01:40:00	90.0	11.88	3.4
2026-06-03 01:50:00	45.0	11.88	2.7
2026-06-03 02:00:00	45.0	11.8	4.1
2026-06-03 02:10:00	90.0	11.8	10.4
2026-06-03 02:20:00	22.5	12.05	21.2
2026-06-03 02:30:00	67.5	12.13	13.1
2026-06-03 02:40:00	67.5	11.97	18.7
2026-06-03 02:50:00	45.0	12.22	15.5
2026-06-03 03:00:00	22.5	12.64	13.5
2026-06-03 03:10:00	22.5	12.97	15.5
2026-06-03 03:20:00	337.5	12.64	15.1
2026-06-03 03:30:00	0.0	13.47	10.6
2026-06-03 03:40:00	22.5	13.14	6.3
2026-06-03 03:50:00	67.5	13.22	17.3
2026-06-03 04:00:00	67.5	13.55	20.5
2026-06-03 04:10:00	67.5	13.72	11.7
2026-06-03 04:20:00	315.0	14.39	0.0
2026-06-03 04:30:00	292.5	13.97	7.2
2026-06-03 04:40:00	247.5	13.81	0.0
2026-06-03 04:50:00	225.0	14.06	6.5
2026-06-03 05:00:00	157.5	13.39	9.2
2026-06-03 05:10:00	202.5	13.05	0.0
2026-06-03 05:20:00	90.0	13.97	13.1
2026-06-03 05:30:00	315.0	16.0	7.0
2026-06-03 05:40:00	270.0	14.56	0.0
2026-06-03 05:50:00	270.0	13.81	0.0
2026-06-03 06:00:00	292.5	13.97	0.0
2026-06-03 06:10:00	315.0	13.81	20.3
2026-06-03 06:20:00	315.0	15.58	35.5
2026-06-03 06:30:00	315.0	15.83	34.4
2026-06-03 06:40:00	292.5	14.31	27.0
2026-06-03 06:50:00	315.0	13.72	14.8
2026-06-03 07:00:00	315.0	14.31	29.3
2026-06-03 07:10:00	292.5	14.06	26.1
2026-06-03 07:20:00	292.5	14.81	28.8
2026-06-03 07:30:00	292.5	14.72	30.2
2026-06-03 07:40:00	292.5	14.47	27.5
2026-06-03 07:50:00	315.0	14.97	50.6
2026-06-03 08:00:00	315.0	14.64	43.9
2026-06-03 08:10:00	315.0	14.72	39.2
2026-06-03 08:20:00	315.0	15.06	42.7
2026-06-03 08:30:00	315.0	16.61	69.1
2026-06-03 08:40:00	315.0	16.52	47.2
2026-06-03 08:50:00	315.0	16.26	43.2
2026-06-03 09:00:00	315.0	16.35	53.8
2026-06-03 09:10:00	315.0	16.35	55.8
2026-06-03 09:20:00	292.5	16.69	84.2
2026-06-03 09:30:00	315.0	16.95	61.4
2026-06-03 09:40:00	270.0	17.29	68.8
2026-06-03 09:50:00	292.5	17.12	56.0
2026-06-03 10:00:00	270.0	17.21	64.8
2026-06-03 10:10:00	315.0	17.04	64.3
2026-06-03 10:20:00	315.0	17.21	63.2
2026-06-03 10:30:00	270.0	17.04	53.8
2026-06-03 10:40:00	247.5	17.29	45.4
2026-06-03 10:50:00	270.0	17.12	60.7
2026-06-03 11:00:00	292.5	16.69	51.3
2026-06-03 11:10:00	270.0	16.61	12.4
2026-06-03 11:20:00	315.0	16.52	60.8
2026-06-03 11:30:00	270.0	16.61	57.2
2026-06-03 11:40:00	337.5	16.69	42.7
2026-06-03 11:50:00	292.5	16.78	44.8
2026-06-03 12:00:00	247.5	17.12	56.0
2026-06-03 12:10:00	247.5	17.12	43.7
2026-06-03 12:20:00	292.5	17.21	44.8
2026-06-03 12:30:00	270.0	17.29	42.8
2026-06-03 12:40:00	315.0	17.38	42.8
2026-06-03 12:50:00	292.5	17.46	42.5
2026-06-03 13:00:00	247.5	17.46	56.2
2026-06-03 13:10:00	247.5	17.72	33.5
2026-06-03 13:20:00	292.5	17.72	41.4
2026-06-03 13:30:00	292.5	17.81	56.5
2026-06-03 13:40:00	270.0	17.89	51.1
2026-06-03 13:50:00	270.0	17.89	51.5
2026-06-03 14:00:00	270.0	17.98	50.9
2026-06-03 14:10:00	270.0	17.98	47.9
2026-06-03 14:20:00	247.5	17.89	40.9
2026-06-03 14:30:00	270.0	17.98	33.5
2026-06-03 14:40:00	292.5	17.89	54.0
2026-06-03 14:50:00	292.5	17.89	57.6
2026-06-03 15:00:00	270.0	17.89	33.8
2026-06-03 15:10:00	292.5	17.89	50.2
2026-06-03 15:20:00	292.5	18.07	31.7
2026-06-03 15:30:00	247.5	18.07	26.1
2026-06-03 15:40:00	247.5	18.07	29.3
2026-06-03 15:50:00	270.0	17.89	33.3
2026-06-03 16:00:00	270.0	17.89	40.0
2026-06-03 16:10:00	270.0	17.81	41.8
2026-06-03 16:20:00	270.0	17.72	21.4
2026-06-03 16:30:00	247.5	17.64	46.4
2026-06-03 16:40:00	315.0	17.64	27.9
2026-06-03 16:50:00	225.0	17.64	36.5
2026-06-03 17:00:00	247.5	17.46	29.3
2026-06-03 17:10:00	247.5	17.46	18.2
2026-06-03 17:20:00	270.0	17.12	50.9
2026-06-03 17:30:00	270.0	16.95	17.6
2026-06-03 17:40:00	292.5	16.26	20.3
2026-06-03 17:50:00	292.5	15.66	13.9
2026-06-03 18:00:00	270.0	15.66	1.1
2026-06-03 18:10:00	292.5	15.4	7.0
2026-06-03 18:20:00	292.5	15.15	18.0
2026-06-03 18:30:00	270.0	15.0	15.0
2026-06-03 18:40:00	315.0	14.0	6.0
2026-06-03 18:50:00	225.0	14.0	15.0
2026-06-03 19:00:00	270.0	14.0	5.0
2026-06-03 19:10:00	292.5	14.0	9.0
2026-06-03 19:20:00	270.0	14.0	10.0
2026-06-03 19:30:00	270.0	14.0	9.0
2026-06-03 19:40:00	247.5	13.0	28.0
2026-06-03 19:50:00	247.5	14.0	14.0
2026-06-03 20:00:00	292.5	14.0	17.0
2026-06-03 20:10:00	292.5	14.0	25.0
2026-06-03 20:20:00	270.0	14.0	30.0
2026-06-03 20:30:00	270.0	14.0	20.0
2026-06-03 20:40:00	270.0	14.0	25.0
2026-06-03 20:50:00	225.0	13.0	2.0
2026-06-03 21:00:00	225.0	13.0	0.0
2026-06-03 21:10:00	247.5	13.0	4.0
2026-06-03 21:20:00	202.5	13.0	5.0
2026-06-03 21:30:00	225.0	13.0	8.0
2026-06-03 21:40:00	315.0	13.0	5.0
2026-06-03 21:50:00	270.0	13.0	10.0
2026-06-03 22:00:00	247.5	13.0	0.0
2026-06-03 22:10:00	202.5	13.0	8.0
2026-06-03 22:20:00	202.5	13.0	5.0
2026-06-03 22:30:00	225.0	12.0	3.0
2026-06-03 22:40:00	247.5	12.0	0.0
2026-06-03 22:50:00	202.5	12.0	2.0
2026-06-03 23:00:00	22.5	12.0	0.0
2026-06-03 23:10:00	0.0	12.0	2.0
2026-06-03 23:20:00	202.5	12.0	0.0
2026-06-03 23:30:00	202.5	12.0	1.0
2026-06-03 23:40:00	225.0	11.0	1.0
2026-06-03 23:50:00	270.0	11.0	0.0
2026-06-04 00:00:00	225.0	11.0	3.0
2026-06-04 00:10:00	315.0	11.0	1.0
2026-06-04 00:20:00	202.5	11.0	0.0
2026-06-04 00:30:00	247.5	10.0	0.0
2026-06-04 00:40:00	270.0	10.0	16.0
2026-06-04 00:50:00	292.5	10.0	6.0
2026-06-04 01:00:00	247.5	10.0	0.0
2026-06-04 01:10:00	270.0	10.0	11.0
2026-06-04 01:20:00	247.5	9.0	2.0
2026-06-04 01:30:00	270.0	9.0	0.0
2026-06-04 01:40:00	247.5	9.0	10.0
2026-06-04 01:50:00	225.0	9.0	0.0
2026-06-04 02:00:00	247.5	9.0	0.0
2026-06-04 02:10:00	315.0	9.0	0.0
2026-06-04 02:20:00	247.5	9.0	8.0
2026-06-04 02:30:00	247.5	9.0	16.0
2026-06-04 02:40:00	247.5	9.0	20.0
2026-06-04 02:50:00	247.5	9.0	16.0
2026-06-04 03:00:00	247.5	9.0	15.0
2026-06-04 03:10:00	247.5	9.0	25.0
2026-06-04 03:20:00	247.5	8.0	19.0
2026-06-04 03:30:00	247.5	8.0	22.0
2026-06-04 03:40:00	225.0	8.0	15.0
2026-06-04 03:50:00	247.5	8.0	21.0
2026-06-04 04:00:00	247.5	8.0	15.0
2026-06-04 04:10:00	247.5	8.0	25.0
2026-06-04 04:20:00	247.5	8.0	17.0
2026-06-04 04:30:00	270.0	8.0	2.0
2026-06-04 04:40:00	225.0	9.0	0.0
2026-06-04 04:50:00	225.0	9.0	4.0
2026-06-04 05:00:00	247.5	8.0	14.0
2026-06-04 05:10:00	225.0	8.0	6.0
2026-06-04 05:20:00	247.5	8.0	9.0
2026-06-04 05:30:00	247.5	8.0	14.0
2026-06-04 05:40:00	247.5	8.0	8.0
2026-06-04 05:50:00	247.5	8.0	22.0
2026-06-04 06:00:00	247.5	8.0	13.0
2026-06-04 06:10:00	225.0	8.0	14.0
2026-06-04 06:20:00	247.5	8.0	16.0
2026-06-04 06:30:00	270.0	7.0	7.0
2026-06-04 06:40:00	247.5	8.0	5.0
2026-06-04 06:50:00	270.0	8.0	5.0
2026-06-04 07:00:00	270.0	8.0	0.0
2026-06-04 07:10:00	270.0	9.0	13.0
2026-06-04 07:20:00	270.0	8.0	7.0
2026-06-04 07:30:00	292.5	8.0	0.0
2026-06-04 07:40:00	247.5	8.0	16.0
2026-06-04 07:50:00	247.5	8.0	7.0
2026-06-04 08:00:00	270.0	8.0	0.0
2026-06-04 08:10:00	270.0	8.0	18.0
2026-06-04 08:20:00	247.5	8.0	0.0
2026-06-04 08:30:00	180.0	8.0	0.0
2026-06-04 08:40:00	180.0	8.0	5.0
2026-06-04 08:50:00	225.0	7.0	12.0
2026-06-04 09:00:00	112.5	7.0	0.0
2026-06-04 09:10:00	247.5	7.0	0.0
2026-06-04 09:20:00	247.5	8.0	0.0
2026-06-04 09:30:00	270.0	8.0	8.0
2026-06-04 09:40:00	270.0	9.0	0.0
2026-06-04 09:50:00	270.0	9.0	0.0
2026-06-04 10:00:00	292.5	10.0	0.0
2026-06-04 10:10:00	292.5	10.0	0.0
2026-06-04 10:20:00	247.5	10.0	0.0
2026-06-04 10:30:00	247.5	10.0	0.0
2026-06-04 10:40:00	202.5	10.0	0.0
2026-06-04 10:50:00	225.0	10.0	0.0
2026-06-04 11:00:00	202.5	11.0	0.0
2026-06-04 11:10:00	247.5	12.0	0.0
2026-06-04 11:20:00	247.5	12.0	0.0
2026-06-04 11:30:00	135.0	12.0	0.0
2026-06-04 11:40:00	135.0	14.0	0.0
2026-06-04 11:50:00	135.0	14.0	0.0
2026-06-04 12:00:00	90.0	14.0	0.0
2026-06-04 12:10:00	90.0	12.0	0.0
2026-06-04 12:20:00	157.5	11.0	7.0
2026-06-04 12:30:00	112.5	11.0	0.0
2026-06-04 12:40:00	135.0	11.0	0.0
2026-06-04 12:50:00	135.0	11.0	0.0
2026-06-04 13:00:00	157.5	12.0	0.0
2026-06-04 13:10:00	135.0	12.0	0.0
2026-06-04 13:20:00	135.0	11.0	0.0
2026-06-04 13:30:00	135.0	11.0	0.0
2026-06-04 13:40:00	135.0	12.0	0.0
2026-06-04 13:50:00	112.5	12.0	0.0
2026-06-04 14:00:00	112.5	12.0	0.0
2026-06-04 14:10:00	90.0	12.0	0.0
2026-06-04 14:20:00	90.0	12.0	0.0
2026-06-04 14:30:00	112.5	11.0	0.0
2026-06-04 14:40:00	112.5	11.0	0.0
2026-06-04 14:50:00	67.5	11.0	0.0
2026-06-04 15:00:00	90.0	11.0	0.0
2026-06-04 15:10:00	67.5	11.0	0.0
2026-06-04 15:20:00	90.0	11.0	0.0
2026-06-04 15:30:00	45.0	11.0	0.0
2026-06-04 15:40:00	112.5	11.0	0.0
2026-06-04 15:50:00	90.0	11.0	6.0
2026-06-04 16:00:00	90.0	11.0	0.0
2026-06-04 16:10:00	67.5	12.0	0.0
2026-06-04 16:20:00	90.0	12.0	0.0
2026-06-04 16:30:00	112.5	12.0	5.0
2026-06-04 16:40:00	67.5	12.0	0.0
2026-06-04 16:50:00	22.5	12.0	9.0
2026-06-04 17:00:00	45.0	12.0	3.0
2026-06-04 17:10:00	22.5	12.0	0.0
2026-06-04 17:20:00	67.5	12.0	0.0
2026-06-04 17:30:00	45.0	11.0	0.0
2026-06-04 17:40:00	67.5	11.0	0.0
2026-06-04 17:50:00	67.5	10.0	6.0
2026-06-04 18:00:00	90.0	10.0	6.0
2026-06-04 18:10:00	90.0	10.0	0.0
2026-06-04 18:20:00	67.5	10.0	0.0
2026-06-04 18:30:00	45.0	10.0	0.0
2026-06-04 18:40:00	67.5	10.0	0.0
2026-06-04 18:50:00	67.5	10.0	0.0
2026-06-04 19:00:00	22.5	10.0	0.0
2026-06-04 19:10:00	315.0	9.0	0.0
2026-06-04 19:20:00	270.0	8.0	0.0
2026-06-04 19:30:00	247.5	8.0	0.0
2026-06-04 19:40:00	270.0	8.0	0.0
2026-06-04 19:50:00	270.0	7.0	0.0
